"Order_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Order_Date"
1409;2009;2;6;6;11;2008;4;10;41;11;"2008-10-11 00:00:00"
1410;2009;2;6;7;12;2008;4;10;42;12;"2008-10-12 00:00:00"
1411;2009;2;6;7;13;2008;4;10;42;13;"2008-10-13 00:00:00"
1412;2009;2;6;7;14;2008;4;10;42;14;"2008-10-14 00:00:00"
1413;2009;2;6;7;15;2008;4;10;42;15;"2008-10-15 00:00:00"
1414;2009;2;6;7;16;2008;4;10;42;16;"2008-10-16 00:00:00"
1415;2009;2;6;7;17;2008;4;10;42;17;"2008-10-17 00:00:00"
1416;2009;2;6;7;18;2008;4;10;42;18;"2008-10-18 00:00:00"
1417;2009;2;6;8;19;2008;4;10;43;19;"2008-10-19 00:00:00"
1418;2009;2;6;8;20;2008;4;10;43;20;"2008-10-20 00:00:00"
1419;2009;2;6;8;21;2008;4;10;43;21;"2008-10-21 00:00:00"
1420;2009;2;6;8;22;2008;4;10;43;22;"2008-10-22 00:00:00"
1421;2009;2;6;8;23;2008;4;10;43;23;"2008-10-23 00:00:00"
1422;2009;2;6;8;24;2008;4;10;43;24;"2008-10-24 00:00:00"
1423;2009;2;6;8;25;2008;4;10;43;25;"2008-10-25 00:00:00"
1424;2009;2;6;9;26;2008;4;10;44;26;"2008-10-26 00:00:00"
1425;2009;2;6;9;27;2008;4;10;44;27;"2008-10-27 00:00:00"
1426;2009;2;6;9;28;2008;4;10;44;28;"2008-10-28 00:00:00"
1427;2009;2;6;9;29;2008;4;10;44;29;"2008-10-29 00:00:00"
1428;2009;2;6;9;30;2008;4;10;44;30;"2008-10-30 00:00:00"
1429;2009;2;6;9;31;2008;4;10;44;31;"2008-10-31 00:00:00"
1430;2009;3;7;9;1;2008;4;11;44;1;"2008-11-01 00:00:00"
1431;2009;3;7;10;2;2008;4;11;45;2;"2008-11-02 00:00:00"
1432;2009;3;7;10;3;2008;4;11;45;3;"2008-11-03 00:00:00"
1433;2009;3;7;10;4;2008;4;11;45;4;"2008-11-04 00:00:00"
1434;2009;3;7;10;5;2008;4;11;45;5;"2008-11-05 00:00:00"
1435;2009;3;7;10;6;2008;4;11;45;6;"2008-11-06 00:00:00"
1436;2009;3;7;10;7;2008;4;11;45;7;"2008-11-07 00:00:00"
1437;2009;3;7;10;8;2008;4;11;45;8;"2008-11-08 00:00:00"
1438;2009;3;7;11;9;2008;4;11;46;9;"2008-11-09 00:00:00"
1439;2009;3;7;11;10;2008;4;11;46;10;"2008-11-10 00:00:00"
1440;2009;3;7;11;11;2008;4;11;46;11;"2008-11-11 00:00:00"
1441;2009;3;7;11;12;2008;4;11;46;12;"2008-11-12 00:00:00"
1442;2009;3;7;11;13;2008;4;11;46;13;"2008-11-13 00:00:00"
1443;2009;3;7;11;14;2008;4;11;46;14;"2008-11-14 00:00:00"
1444;2009;3;7;11;15;2008;4;11;46;15;"2008-11-15 00:00:00"
1445;2009;3;7;12;16;2008;4;11;47;16;"2008-11-16 00:00:00"
1446;2009;3;7;12;17;2008;4;11;47;17;"2008-11-17 00:00:00"
1447;2009;3;7;12;18;2008;4;11;47;18;"2008-11-18 00:00:00"
1448;2009;3;7;12;19;2008;4;11;47;19;"2008-11-19 00:00:00"
1449;2009;3;7;12;20;2008;4;11;47;20;"2008-11-20 00:00:00"
1450;2009;3;7;12;21;2008;4;11;47;21;"2008-11-21 00:00:00"
1451;2009;3;7;12;22;2008;4;11;47;22;"2008-11-22 00:00:00"
1452;2009;3;7;13;23;2008;4;11;48;23;"2008-11-23 00:00:00"
1453;2009;3;7;13;24;2008;4;11;48;24;"2008-11-24 00:00:00"
1454;2009;3;7;13;25;2008;4;11;48;25;"2008-11-25 00:00:00"
1455;2009;3;7;13;26;2008;4;11;48;26;"2008-11-26 00:00:00"
1456;2009;3;7;13;27;2008;4;11;48;27;"2008-11-27 00:00:00"
1457;2009;3;7;13;28;2008;4;11;48;28;"2008-11-28 00:00:00"
1458;2009;3;7;13;29;2008;4;11;48;29;"2008-11-29 00:00:00"
1459;2009;3;7;14;30;2008;4;11;49;30;"2008-11-30 00:00:00"
1460;2009;3;8;14;1;2008;4;12;49;1;"2008-12-01 00:00:00"
1461;2009;3;8;14;2;2008;4;12;49;2;"2008-12-02 00:00:00"
1462;2009;3;8;14;3;2008;4;12;49;3;"2008-12-03 00:00:00"
1463;2009;3;8;14;4;2008;4;12;49;4;"2008-12-04 00:00:00"
1464;2009;3;8;14;5;2008;4;12;49;5;"2008-12-05 00:00:00"
1465;2009;3;8;14;6;2008;4;12;49;6;"2008-12-06 00:00:00"
1466;2009;3;8;15;7;2008;4;12;50;7;"2008-12-07 00:00:00"
1467;2009;3;8;15;8;2008;4;12;50;8;"2008-12-08 00:00:00"
1468;2009;3;8;15;9;2008;4;12;50;9;"2008-12-09 00:00:00"
1469;2009;3;8;15;10;2008;4;12;50;10;"2008-12-10 00:00:00"
1470;2009;3;8;15;11;2008;4;12;50;11;"2008-12-11 00:00:00"
1471;2009;3;8;15;12;2008;4;12;50;12;"2008-12-12 00:00:00"
1472;2009;3;8;15;13;2008;4;12;50;13;"2008-12-13 00:00:00"
1473;2009;3;8;16;14;2008;4;12;51;14;"2008-12-14 00:00:00"
1474;2009;3;8;16;15;2008;4;12;51;15;"2008-12-15 00:00:00"
1475;2009;3;8;16;16;2008;4;12;51;16;"2008-12-16 00:00:00"
1476;2009;3;8;16;17;2008;4;12;51;17;"2008-12-17 00:00:00"
1477;2009;3;8;16;18;2008;4;12;51;18;"2008-12-18 00:00:00"
1478;2009;3;8;16;19;2008;4;12;51;19;"2008-12-19 00:00:00"
1479;2009;3;8;16;20;2008;4;12;51;20;"2008-12-20 00:00:00"
1480;2009;3;8;17;21;2008;4;12;52;21;"2008-12-21 00:00:00"
1481;2009;3;8;17;22;2008;4;12;52;22;"2008-12-22 00:00:00"
1482;2009;3;8;17;23;2008;4;12;52;23;"2008-12-23 00:00:00"
1483;2009;3;8;17;24;2008;4;12;52;24;"2008-12-24 00:00:00"
1484;2009;3;8;17;25;2008;4;12;52;25;"2008-12-25 00:00:00"
1485;2009;3;8;17;26;2008;4;12;52;26;"2008-12-26 00:00:00"
1486;2009;3;8;17;27;2008;4;12;52;27;"2008-12-27 00:00:00"
1487;2009;3;8;18;28;2008;4;12;1;28;"2008-12-28 00:00:00"
1488;2009;3;8;18;29;2008;4;12;1;29;"2008-12-29 00:00:00"
1489;2009;3;8;18;30;2008;4;12;1;30;"2008-12-30 00:00:00"
1490;2009;3;8;18;31;2008;4;12;1;31;"2008-12-31 00:00:00"
1491;2009;3;9;18;1;2009;1;1;1;1;"2009-01-01 00:00:00"
1492;2009;3;9;18;2;2009;1;1;1;2;"2009-01-02 00:00:00"
1493;2009;3;9;18;3;2009;1;1;1;3;"2009-01-03 00:00:00"
1494;2009;3;9;19;4;2009;1;1;2;4;"2009-01-04 00:00:00"
1495;2009;3;9;19;5;2009;1;1;2;5;"2009-01-05 00:00:00"
1496;2009;3;9;19;6;2009;1;1;2;6;"2009-01-06 00:00:00"
1497;2009;3;9;19;7;2009;1;1;2;7;"2009-01-07 00:00:00"
1498;2009;3;9;19;8;2009;1;1;2;8;"2009-01-08 00:00:00"
1499;2009;3;9;19;9;2009;1;1;2;9;"2009-01-09 00:00:00"
1500;2009;3;9;19;10;2009;1;1;2;10;"2009-01-10 00:00:00"
1501;2009;3;9;20;11;2009;1;1;3;11;"2009-01-11 00:00:00"
1502;2009;3;9;20;12;2009;1;1;3;12;"2009-01-12 00:00:00"
1503;2009;3;9;20;13;2009;1;1;3;13;"2009-01-13 00:00:00"
1504;2009;3;9;20;14;2009;1;1;3;14;"2009-01-14 00:00:00"
1505;2009;3;9;20;15;2009;1;1;3;15;"2009-01-15 00:00:00"
1506;2009;3;9;20;16;2009;1;1;3;16;"2009-01-16 00:00:00"
1507;2009;3;9;20;17;2009;1;1;3;17;"2009-01-17 00:00:00"
1508;2009;3;9;21;18;2009;1;1;4;18;"2009-01-18 00:00:00"
1509;2009;3;9;21;19;2009;1;1;4;19;"2009-01-19 00:00:00"
1510;2009;3;9;21;20;2009;1;1;4;20;"2009-01-20 00:00:00"
1511;2009;3;9;21;21;2009;1;1;4;21;"2009-01-21 00:00:00"
1512;2009;3;9;21;22;2009;1;1;4;22;"2009-01-22 00:00:00"
1513;2009;3;9;21;23;2009;1;1;4;23;"2009-01-23 00:00:00"
1514;2009;3;9;21;24;2009;1;1;4;24;"2009-01-24 00:00:00"
1515;2009;3;9;22;25;2009;1;1;5;25;"2009-01-25 00:00:00"
1516;2009;3;9;22;26;2009;1;1;5;26;"2009-01-26 00:00:00"
1517;2009;3;9;22;27;2009;1;1;5;27;"2009-01-27 00:00:00"
1518;2009;3;9;22;28;2009;1;1;5;28;"2009-01-28 00:00:00"
1519;2009;3;9;22;29;2009;1;1;5;29;"2009-01-29 00:00:00"
1520;2009;3;9;22;30;2009;1;1;5;30;"2009-01-30 00:00:00"
1521;2009;3;9;22;31;2009;1;1;5;31;"2009-01-31 00:00:00"
1522;2009;4;10;23;1;2009;1;2;6;1;"2009-02-01 00:00:00"
1523;2009;4;10;23;2;2009;1;2;6;2;"2009-02-02 00:00:00"
1524;2009;4;10;23;3;2009;1;2;6;3;"2009-02-03 00:00:00"
1525;2009;4;10;23;4;2009;1;2;6;4;"2009-02-04 00:00:00"
1526;2009;4;10;23;5;2009;1;2;6;5;"2009-02-05 00:00:00"
1527;2009;4;10;23;6;2009;1;2;6;6;"2009-02-06 00:00:00"
1528;2009;4;10;23;7;2009;1;2;6;7;"2009-02-07 00:00:00"
1529;2009;4;10;24;8;2009;1;2;7;8;"2009-02-08 00:00:00"
1530;2009;4;10;24;9;2009;1;2;7;9;"2009-02-09 00:00:00"
1531;2009;4;10;24;10;2009;1;2;7;10;"2009-02-10 00:00:00"
1532;2009;4;10;24;11;2009;1;2;7;11;"2009-02-11 00:00:00"
1533;2009;4;10;24;12;2009;1;2;7;12;"2009-02-12 00:00:00"
1534;2009;4;10;24;13;2009;1;2;7;13;"2009-02-13 00:00:00"
1535;2009;4;10;24;14;2009;1;2;7;14;"2009-02-14 00:00:00"
1536;2009;4;10;25;15;2009;1;2;8;15;"2009-02-15 00:00:00"
1537;2009;4;10;25;16;2009;1;2;8;16;"2009-02-16 00:00:00"
1538;2009;4;10;25;17;2009;1;2;8;17;"2009-02-17 00:00:00"
1539;2009;4;10;25;18;2009;1;2;8;18;"2009-02-18 00:00:00"
1540;2009;4;10;25;19;2009;1;2;8;19;"2009-02-19 00:00:00"
1541;2009;4;10;25;20;2009;1;2;8;20;"2009-02-20 00:00:00"
1542;2009;4;10;25;21;2009;1;2;8;21;"2009-02-21 00:00:00"
1543;2009;4;10;26;22;2009;1;2;9;22;"2009-02-22 00:00:00"
1544;2009;4;10;26;23;2009;1;2;9;23;"2009-02-23 00:00:00"
1545;2009;4;10;26;24;2009;1;2;9;24;"2009-02-24 00:00:00"
1546;2009;4;10;26;25;2009;1;2;9;25;"2009-02-25 00:00:00"
1547;2009;4;10;26;26;2009;1;2;9;26;"2009-02-26 00:00:00"
1548;2009;4;10;26;27;2009;1;2;9;27;"2009-02-27 00:00:00"
1549;2009;4;10;26;28;2009;1;2;9;28;"2009-02-28 00:00:00"
1550;2009;4;11;27;1;2009;1;3;10;1;"2009-03-01 00:00:00"
1551;2009;4;11;27;2;2009;1;3;10;2;"2009-03-02 00:00:00"
1552;2009;4;11;27;3;2009;1;3;10;3;"2009-03-03 00:00:00"
1553;2009;4;11;27;4;2009;1;3;10;4;"2009-03-04 00:00:00"
1554;2009;4;11;27;5;2009;1;3;10;5;"2009-03-05 00:00:00"
1555;2009;4;11;27;6;2009;1;3;10;6;"2009-03-06 00:00:00"
1556;2009;4;11;27;7;2009;1;3;10;7;"2009-03-07 00:00:00"
1557;2009;4;11;28;8;2009;1;3;11;8;"2009-03-08 00:00:00"
1558;2009;4;11;28;9;2009;1;3;11;9;"2009-03-09 00:00:00"
1559;2009;4;11;28;10;2009;1;3;11;10;"2009-03-10 00:00:00"
1560;2009;4;11;28;11;2009;1;3;11;11;"2009-03-11 00:00:00"
1561;2009;4;11;28;12;2009;1;3;11;12;"2009-03-12 00:00:00"
1562;2009;4;11;28;13;2009;1;3;11;13;"2009-03-13 00:00:00"
1563;2009;4;11;28;14;2009;1;3;11;14;"2009-03-14 00:00:00"
1564;2009;4;11;29;15;2009;1;3;12;15;"2009-03-15 00:00:00"
1565;2009;4;11;29;16;2009;1;3;12;16;"2009-03-16 00:00:00"
1566;2009;4;11;29;17;2009;1;3;12;17;"2009-03-17 00:00:00"
1567;2009;4;11;29;18;2009;1;3;12;18;"2009-03-18 00:00:00"
1568;2009;4;11;29;19;2009;1;3;12;19;"2009-03-19 00:00:00"
1569;2009;4;11;29;20;2009;1;3;12;20;"2009-03-20 00:00:00"
1570;2009;4;11;29;21;2009;1;3;12;21;"2009-03-21 00:00:00"
1571;2009;4;11;30;22;2009;1;3;13;22;"2009-03-22 00:00:00"
1572;2009;4;11;30;23;2009;1;3;13;23;"2009-03-23 00:00:00"
1573;2009;4;11;30;24;2009;1;3;13;24;"2009-03-24 00:00:00"
1574;2009;4;11;30;25;2009;1;3;13;25;"2009-03-25 00:00:00"
1575;2009;4;11;30;26;2009;1;3;13;26;"2009-03-26 00:00:00"
1576;2009;4;11;30;27;2009;1;3;13;27;"2009-03-27 00:00:00"
1577;2009;4;11;30;28;2009;1;3;13;28;"2009-03-28 00:00:00"
1578;2009;4;11;31;29;2009;1;3;14;29;"2009-03-29 00:00:00"
1579;2009;4;11;31;30;2009;1;3;14;30;"2009-03-30 00:00:00"
1580;2009;4;11;31;31;2009;1;3;14;31;"2009-03-31 00:00:00"
1581;2009;4;12;31;1;2009;2;4;14;1;"2009-04-01 00:00:00"
1582;2009;4;12;31;2;2009;2;4;14;2;"2009-04-02 00:00:00"
1583;2009;4;12;31;3;2009;2;4;14;3;"2009-04-03 00:00:00"
1584;2009;4;12;31;4;2009;2;4;14;4;"2009-04-04 00:00:00"
1585;2009;4;12;32;5;2009;2;4;15;5;"2009-04-05 00:00:00"
1586;2009;4;12;32;6;2009;2;4;15;6;"2009-04-06 00:00:00"
1587;2009;4;12;32;7;2009;2;4;15;7;"2009-04-07 00:00:00"
1588;2009;4;12;32;8;2009;2;4;15;8;"2009-04-08 00:00:00"
1589;2009;4;12;32;9;2009;2;4;15;9;"2009-04-09 00:00:00"
1590;2009;4;12;32;10;2009;2;4;15;10;"2009-04-10 00:00:00"
1591;2009;4;12;32;11;2009;2;4;15;11;"2009-04-11 00:00:00"
1592;2009;4;12;33;12;2009;2;4;16;12;"2009-04-12 00:00:00"
1593;2009;4;12;33;13;2009;2;4;16;13;"2009-04-13 00:00:00"
1594;2009;4;12;33;14;2009;2;4;16;14;"2009-04-14 00:00:00"
1595;2009;4;12;33;15;2009;2;4;16;15;"2009-04-15 00:00:00"
1596;2009;4;12;33;16;2009;2;4;16;16;"2009-04-16 00:00:00"
1597;2009;4;12;33;17;2009;2;4;16;17;"2009-04-17 00:00:00"
1598;2009;4;12;33;18;2009;2;4;16;18;"2009-04-18 00:00:00"
1599;2009;4;12;34;19;2009;2;4;17;19;"2009-04-19 00:00:00"
1600;2009;4;12;34;20;2009;2;4;17;20;"2009-04-20 00:00:00"
1601;2009;4;12;34;21;2009;2;4;17;21;"2009-04-21 00:00:00"
1602;2009;4;12;34;22;2009;2;4;17;22;"2009-04-22 00:00:00"
1603;2009;4;12;34;23;2009;2;4;17;23;"2009-04-23 00:00:00"
1604;2009;4;12;34;24;2009;2;4;17;24;"2009-04-24 00:00:00"
1605;2009;4;12;34;25;2009;2;4;17;25;"2009-04-25 00:00:00"
1606;2009;4;12;35;26;2009;2;4;18;26;"2009-04-26 00:00:00"
1607;2009;4;12;35;27;2009;2;4;18;27;"2009-04-27 00:00:00"
1608;2009;4;12;35;28;2009;2;4;18;28;"2009-04-28 00:00:00"
1609;2009;4;12;35;29;2009;2;4;18;29;"2009-04-29 00:00:00"
1610;2009;4;12;35;30;2009;2;4;18;30;"2009-04-30 00:00:00"
1611;2010;1;1;35;1;2009;2;5;18;1;"2009-05-01 00:00:00"
1612;2010;1;1;35;2;2009;2;5;18;2;"2009-05-02 00:00:00"
1613;2010;1;1;36;3;2009;2;5;19;3;"2009-05-03 00:00:00"
1614;2010;1;1;36;4;2009;2;5;19;4;"2009-05-04 00:00:00"
1615;2010;1;1;36;5;2009;2;5;19;5;"2009-05-05 00:00:00"
1616;2010;1;1;36;6;2009;2;5;19;6;"2009-05-06 00:00:00"
1617;2010;1;1;36;7;2009;2;5;19;7;"2009-05-07 00:00:00"
1618;2010;1;1;36;8;2009;2;5;19;8;"2009-05-08 00:00:00"
1619;2010;1;1;36;9;2009;2;5;19;9;"2009-05-09 00:00:00"
1620;2010;1;1;37;10;2009;2;5;20;10;"2009-05-10 00:00:00"
1621;2010;1;1;37;11;2009;2;5;20;11;"2009-05-11 00:00:00"
1622;2010;1;1;37;12;2009;2;5;20;12;"2009-05-12 00:00:00"
1623;2010;1;1;37;13;2009;2;5;20;13;"2009-05-13 00:00:00"
1624;2010;1;1;37;14;2009;2;5;20;14;"2009-05-14 00:00:00"
1625;2010;1;1;37;15;2009;2;5;20;15;"2009-05-15 00:00:00"
1626;2010;1;1;37;16;2009;2;5;20;16;"2009-05-16 00:00:00"
1627;2010;1;1;38;17;2009;2;5;21;17;"2009-05-17 00:00:00"
1628;2010;1;1;38;18;2009;2;5;21;18;"2009-05-18 00:00:00"
1629;2010;1;1;38;19;2009;2;5;21;19;"2009-05-19 00:00:00"
1630;2010;1;1;38;20;2009;2;5;21;20;"2009-05-20 00:00:00"
1631;2010;1;1;38;21;2009;2;5;21;21;"2009-05-21 00:00:00"
1632;2010;1;1;38;22;2009;2;5;21;22;"2009-05-22 00:00:00"
1633;2010;1;1;38;23;2009;2;5;21;23;"2009-05-23 00:00:00"
1634;2010;1;1;39;24;2009;2;5;22;24;"2009-05-24 00:00:00"
1635;2010;1;1;39;25;2009;2;5;22;25;"2009-05-25 00:00:00"
1636;2010;1;1;39;26;2009;2;5;22;26;"2009-05-26 00:00:00"
1637;2010;1;1;39;27;2009;2;5;22;27;"2009-05-27 00:00:00"
1638;2010;1;1;39;28;2009;2;5;22;28;"2009-05-28 00:00:00"
1639;2010;1;1;39;29;2009;2;5;22;29;"2009-05-29 00:00:00"
1640;2010;1;1;39;30;2009;2;5;22;30;"2009-05-30 00:00:00"
1641;2010;1;1;40;31;2009;2;5;23;31;"2009-05-31 00:00:00"
1642;2010;1;2;40;1;2009;2;6;23;1;"2009-06-01 00:00:00"
1643;2010;1;2;40;2;2009;2;6;23;2;"2009-06-02 00:00:00"
1644;2010;1;2;40;3;2009;2;6;23;3;"2009-06-03 00:00:00"
1645;2010;1;2;40;4;2009;2;6;23;4;"2009-06-04 00:00:00"
1646;2010;1;2;40;5;2009;2;6;23;5;"2009-06-05 00:00:00"
1647;2010;1;2;40;6;2009;2;6;23;6;"2009-06-06 00:00:00"
1648;2010;1;2;41;7;2009;2;6;24;7;"2009-06-07 00:00:00"
1649;2010;1;2;41;8;2009;2;6;24;8;"2009-06-08 00:00:00"
1650;2010;1;2;41;9;2009;2;6;24;9;"2009-06-09 00:00:00"
1651;2010;1;2;41;10;2009;2;6;24;10;"2009-06-10 00:00:00"
1652;2010;1;2;41;11;2009;2;6;24;11;"2009-06-11 00:00:00"
1653;2010;1;2;41;12;2009;2;6;24;12;"2009-06-12 00:00:00"
1654;2010;1;2;41;13;2009;2;6;24;13;"2009-06-13 00:00:00"
1655;2010;1;2;42;14;2009;2;6;25;14;"2009-06-14 00:00:00"
1656;2010;1;2;42;15;2009;2;6;25;15;"2009-06-15 00:00:00"
1657;2010;1;2;42;16;2009;2;6;25;16;"2009-06-16 00:00:00"
1658;2010;1;2;42;17;2009;2;6;25;17;"2009-06-17 00:00:00"
1659;2010;1;2;42;18;2009;2;6;25;18;"2009-06-18 00:00:00"
1660;2010;1;2;42;19;2009;2;6;25;19;"2009-06-19 00:00:00"
1661;2010;1;2;42;20;2009;2;6;25;20;"2009-06-20 00:00:00"
1662;2010;1;2;43;21;2009;2;6;26;21;"2009-06-21 00:00:00"
1663;2010;1;2;43;22;2009;2;6;26;22;"2009-06-22 00:00:00"
1664;2010;1;2;43;23;2009;2;6;26;23;"2009-06-23 00:00:00"
1665;2010;1;2;43;24;2009;2;6;26;24;"2009-06-24 00:00:00"
1666;2010;1;2;43;25;2009;2;6;26;25;"2009-06-25 00:00:00"
1667;2010;1;2;43;26;2009;2;6;26;26;"2009-06-26 00:00:00"
1668;2010;1;2;43;27;2009;2;6;26;27;"2009-06-27 00:00:00"
1669;2010;1;2;44;28;2009;2;6;27;28;"2009-06-28 00:00:00"
1670;2010;1;2;44;29;2009;2;6;27;29;"2009-06-29 00:00:00"
1671;2010;1;2;44;30;2009;2;6;27;30;"2009-06-30 00:00:00"
1672;2010;1;3;44;1;2009;3;7;27;1;"2009-07-01 00:00:00"
1673;2010;1;3;44;2;2009;3;7;27;2;"2009-07-02 00:00:00"
1674;2010;1;3;44;3;2009;3;7;27;3;"2009-07-03 00:00:00"
1675;2010;1;3;44;4;2009;3;7;27;4;"2009-07-04 00:00:00"
1676;2010;1;3;45;5;2009;3;7;28;5;"2009-07-05 00:00:00"
1677;2010;1;3;45;6;2009;3;7;28;6;"2009-07-06 00:00:00"
1678;2010;1;3;45;7;2009;3;7;28;7;"2009-07-07 00:00:00"
1679;2010;1;3;45;8;2009;3;7;28;8;"2009-07-08 00:00:00"
1680;2010;1;3;45;9;2009;3;7;28;9;"2009-07-09 00:00:00"
1681;2010;1;3;45;10;2009;3;7;28;10;"2009-07-10 00:00:00"
1682;2010;1;3;45;11;2009;3;7;28;11;"2009-07-11 00:00:00"
1683;2010;1;3;46;12;2009;3;7;29;12;"2009-07-12 00:00:00"
1684;2010;1;3;46;13;2009;3;7;29;13;"2009-07-13 00:00:00"
1685;2010;1;3;46;14;2009;3;7;29;14;"2009-07-14 00:00:00"
1686;2010;1;3;46;15;2009;3;7;29;15;"2009-07-15 00:00:00"
1687;2010;1;3;46;16;2009;3;7;29;16;"2009-07-16 00:00:00"
1688;2010;1;3;46;17;2009;3;7;29;17;"2009-07-17 00:00:00"
1689;2010;1;3;46;18;2009;3;7;29;18;"2009-07-18 00:00:00"
1690;2010;1;3;47;19;2009;3;7;30;19;"2009-07-19 00:00:00"
1691;2010;1;3;47;20;2009;3;7;30;20;"2009-07-20 00:00:00"
1692;2010;1;3;47;21;2009;3;7;30;21;"2009-07-21 00:00:00"
1693;2010;1;3;47;22;2009;3;7;30;22;"2009-07-22 00:00:00"
1694;2010;1;3;47;23;2009;3;7;30;23;"2009-07-23 00:00:00"
1695;2010;1;3;47;24;2009;3;7;30;24;"2009-07-24 00:00:00"
1696;2010;1;3;47;25;2009;3;7;30;25;"2009-07-25 00:00:00"
1697;2010;1;3;48;26;2009;3;7;31;26;"2009-07-26 00:00:00"
1698;2010;1;3;48;27;2009;3;7;31;27;"2009-07-27 00:00:00"
1699;2010;1;3;48;28;2009;3;7;31;28;"2009-07-28 00:00:00"
1700;2010;1;3;48;29;2009;3;7;31;29;"2009-07-29 00:00:00"
1701;2010;1;3;48;30;2009;3;7;31;30;"2009-07-30 00:00:00"
1702;2010;1;3;48;31;2009;3;7;31;31;"2009-07-31 00:00:00"
1703;2010;2;4;48;1;2009;3;8;31;1;"2009-08-01 00:00:00"
1704;2010;2;4;49;2;2009;3;8;32;2;"2009-08-02 00:00:00"
1705;2010;2;4;49;3;2009;3;8;32;3;"2009-08-03 00:00:00"
1706;2010;2;4;49;4;2009;3;8;32;4;"2009-08-04 00:00:00"
1707;2010;2;4;49;5;2009;3;8;32;5;"2009-08-05 00:00:00"
1708;2010;2;4;49;6;2009;3;8;32;6;"2009-08-06 00:00:00"
1709;2010;2;4;49;7;2009;3;8;32;7;"2009-08-07 00:00:00"
1710;2010;2;4;49;8;2009;3;8;32;8;"2009-08-08 00:00:00"
1711;2010;2;4;50;9;2009;3;8;33;9;"2009-08-09 00:00:00"
1712;2010;2;4;50;10;2009;3;8;33;10;"2009-08-10 00:00:00"
1713;2010;2;4;50;11;2009;3;8;33;11;"2009-08-11 00:00:00"
1714;2010;2;4;50;12;2009;3;8;33;12;"2009-08-12 00:00:00"
1715;2010;2;4;50;13;2009;3;8;33;13;"2009-08-13 00:00:00"
1716;2010;2;4;50;14;2009;3;8;33;14;"2009-08-14 00:00:00"
1717;2010;2;4;50;15;2009;3;8;33;15;"2009-08-15 00:00:00"
1718;2010;2;4;51;16;2009;3;8;34;16;"2009-08-16 00:00:00"
1719;2010;2;4;51;17;2009;3;8;34;17;"2009-08-17 00:00:00"
1720;2010;2;4;51;18;2009;3;8;34;18;"2009-08-18 00:00:00"
1721;2010;2;4;51;19;2009;3;8;34;19;"2009-08-19 00:00:00"
1722;2010;2;4;51;20;2009;3;8;34;20;"2009-08-20 00:00:00"
1723;2010;2;4;51;21;2009;3;8;34;21;"2009-08-21 00:00:00"
1724;2010;2;4;51;22;2009;3;8;34;22;"2009-08-22 00:00:00"
1725;2010;2;4;52;23;2009;3;8;35;23;"2009-08-23 00:00:00"
1726;2010;2;4;52;24;2009;3;8;35;24;"2009-08-24 00:00:00"
1727;2010;2;4;52;25;2009;3;8;35;25;"2009-08-25 00:00:00"
1728;2010;2;4;52;26;2009;3;8;35;26;"2009-08-26 00:00:00"
1729;2010;2;4;52;27;2009;3;8;35;27;"2009-08-27 00:00:00"
1730;2010;2;4;52;28;2009;3;8;35;28;"2009-08-28 00:00:00"
1731;2010;2;4;52;29;2009;3;8;35;29;"2009-08-29 00:00:00"
1732;2010;2;4;1;30;2009;3;8;36;30;"2009-08-30 00:00:00"
1733;2010;2;4;1;31;2009;3;8;36;31;"2009-08-31 00:00:00"
1734;2010;2;5;1;1;2009;3;9;36;1;"2009-09-01 00:00:00"
1735;2010;2;5;1;2;2009;3;9;36;2;"2009-09-02 00:00:00"
1736;2010;2;5;1;3;2009;3;9;36;3;"2009-09-03 00:00:00"
1737;2010;2;5;1;4;2009;3;9;36;4;"2009-09-04 00:00:00"
1738;2010;2;5;1;5;2009;3;9;36;5;"2009-09-05 00:00:00"
1739;2010;2;5;2;6;2009;3;9;37;6;"2009-09-06 00:00:00"
1740;2010;2;5;2;7;2009;3;9;37;7;"2009-09-07 00:00:00"
1741;2010;2;5;2;8;2009;3;9;37;8;"2009-09-08 00:00:00"
1742;2010;2;5;2;9;2009;3;9;37;9;"2009-09-09 00:00:00"
1743;2010;2;5;2;10;2009;3;9;37;10;"2009-09-10 00:00:00"
1744;2010;2;5;2;11;2009;3;9;37;11;"2009-09-11 00:00:00"
1745;2010;2;5;2;12;2009;3;9;37;12;"2009-09-12 00:00:00"
1746;2010;2;5;3;13;2009;3;9;38;13;"2009-09-13 00:00:00"
1747;2010;2;5;3;14;2009;3;9;38;14;"2009-09-14 00:00:00"
1748;2010;2;5;3;15;2009;3;9;38;15;"2009-09-15 00:00:00"
1749;2010;2;5;3;16;2009;3;9;38;16;"2009-09-16 00:00:00"
1750;2010;2;5;3;17;2009;3;9;38;17;"2009-09-17 00:00:00"
1751;2010;2;5;3;18;2009;3;9;38;18;"2009-09-18 00:00:00"
1752;2010;2;5;3;19;2009;3;9;38;19;"2009-09-19 00:00:00"
1753;2010;2;5;4;20;2009;3;9;39;20;"2009-09-20 00:00:00"
1754;2010;2;5;4;21;2009;3;9;39;21;"2009-09-21 00:00:00"
1755;2010;2;5;4;22;2009;3;9;39;22;"2009-09-22 00:00:00"
