invoice;salesDate;qty;discounted;Customer_ID;Product_ID;SALES
44644;20/10/10;144;0;12; 1;23760.0
44783;09/02/10;41;0;6; 1;6765.0
44974;26/10/10;51;0;35; 1;8415.0
44975;25/07/05;147;0;31; 1;24255.0
44979;13/07/10;69;0;33; 1;11385.0
45020;03/02/05;131;0;5; 1;21615.0
45046;15/03/07;52;0;3; 1;8580.0
45083;25/04/05;99;0;37; 1;16335.0
45206;15/07/06;28;0;36; 1;4620.0
45290;29/11/05;112;0;4; 1;18480.0
45331;15/03/07;46;0;20; 1;7590.0
45488;24/03/06;39;0;34; 1;6435.0
45773;13/07/10;16;0;21; 1;2640.0
45817;03/09/07;96;0;7; 1;15840.0
45886;25/08/06;119;0;2; 1;19635.0
46017;16/08/08;130;0;23; 1;21450.0
46274;07/09/10;88;0;30; 1;14520.0
46326;12/04/09;180;0;5; 1;29700.0
46418;24/11/07;175;0;36; 1;28875.0
46423;31/10/09;43;0;12; 1;7095.0
46553;05/07/07;130;0;11; 1;21450.0
46574;24/07/07;68;0;37; 1;11220.0
46682;24/10/06;110;0;21; 1;18150.0
46706;17/06/09;188;0;12; 1;31020.0
46856;29/09/09;30;0;21; 1;4950.0
46962;09/01/10;133;0;7; 1;21945.0
46971;08/06/07;162;0;19; 1;26730.0
47060;04/08/08;154;0;12; 1;25410.0
47068;29/03/07;177;0;15; 1;29205.0
47134;20/10/09;142;0;38; 1;23430.0
47147;13/08/05;108;0;31; 1;17820.0
47267;09/04/06;150;0;30; 1;24750.0
47490;21/04/08;24;0;7; 1;3960.0
47533;16/08/07;159;0;14; 1;26235.0
47541;01/01/05;131;0;4; 1;21615.0
47567;05/07/09;62;0;25; 1;10230.0
47719;15/05/08;161;0;1; 1;26565.0
47824;17/08/06;112;0;7; 1;18480.0
47830;01/02/08;41;0;20; 1;6765.0
47893;02/12/07;59;0;18; 1;9735.0
47912;26/02/08;156;0;22; 1;25740.0
47988;26/11/05;22;0;38; 1;3630.0
48049;04/09/10;54;0;1; 1;8910.0
48095;23/12/09;190;0;3; 1;31350.0
48176;04/03/09;99;0;5; 1;16335.0
48232;09/10/08;183;0;1; 1;30195.0
48237;04/06/09;71;0;11; 1;11715.0
48371;24/02/10;163;0;6; 1;26895.0
48425;19/04/08;170;0;6; 1;28050.0
48569;16/08/09;193;0;34; 1;31845.0
48621;18/07/08;11;0;3; 1;1815.0
48666;25/04/09;110;0;40; 1;18150.0
48835;02/05/09;142;0;34; 1;23430.0
49090;15/10/07;151;0;34; 1;24915.0
49248;09/08/06;194;0;26; 1;32010.0
49293;24/05/08;31;0;11; 1;5115.0
49299;10/01/07;13;0;7; 1;2145.0
49334;14/06/10;68;0;10; 1;11220.0
49407;20/06/09;139;0;40; 1;22935.0
49443;01/10/07;10;0;3; 1;1650.0
49560;18/02/05;88;0;10; 1;14520.0
49643;03/02/09;99;0;3; 1;16335.0
49677;16/02/05;185;0;32; 1;30525.0
49736;09/05/07;178;0;22; 1;29370.0
49749;20/08/08;184;0;26; 1;30360.0
49847;10/01/05;160;0;18; 1;26400.0
49857;17/08/05;54;0;35; 1;8910.0
49874;26/04/09;176;0;15; 1;29040.0
49925;22/04/05;124;0;7; 1;20460.0
50147;29/06/08;124;0;36; 1;20460.0
50164;13/07/09;192;0;32; 1;31680.0
50174;02/06/05;152;0;30; 1;25080.0
50306;14/05/08;55;0;16; 1;9075.0
50380;19/12/09;172;0;25; 1;28380.0
50586;22/04/06;19;0;19; 1;3135.0
50617;13/05/06;147;0;36; 1;24255.0
50657;17/08/06;171;0;2; 1;28215.0
50732;01/03/08;174;0;15; 1;28710.0
50817;27/05/09;54;0;8; 1;8910.0
50893;01/04/06;168;0;27; 1;27720.0
51025;26/11/09;124;0;20; 1;20460.0
51056;16/05/09;45;0;19; 1;7425.0
51097;22/08/08;159;0;1; 1;26235.0
51237;23/03/09;118;0;1; 1;19470.0
51249;27/06/05;53;0;26; 1;8745.0
51266;26/07/05;169;0;2; 1;27885.0
51270;05/07/08;181;0;20; 1;29865.0
51358;13/08/10;123;0;21; 1;20295.0
51376;07/02/07;147;0;4; 1;24255.0
51476;02/02/07;16;0;9; 1;2640.0
51520;11/04/08;74;0;11; 1;12210.0
51549;10/07/05;34;0;7; 1;5610.0
51645;03/07/08;72;0;12; 1;11880.0
51759;21/07/06;199;0;15; 1;32835.0
51838;21/02/10;156;0;35; 1;25740.0
51841;18/03/05;107;0;29; 1;17655.0
51847;26/02/07;22;0;17; 1;3630.0
51934;12/07/07;179;0;39; 1;29535.0
51952;07/08/07;193;0;11; 1;31845.0
51974;14/10/10;30;0;38; 1;4950.0
51998;27/06/05;38;0;23; 1;6270.0
52065;16/01/08;83;0;37; 1;13695.0
52101;22/03/09;73;0;11; 1;12045.0
52233;01/06/06;124;0;25; 1;20460.0
52291;26/07/06;94;0;4; 1;15510.0
52300;06/07/07;139;0;17; 1;22935.0
52419;22/06/07;39;0;40; 1;6435.0
52564;10/06/07;10;0;7; 1;1650.0
52698;27/06/07;45;0;27; 1;7425.0
52987;16/02/05;36;0;1; 1;5940.0
52993;01/08/07;34;0;24; 1;5610.0
52994;14/06/09;48;0;27; 1;7920.0
53011;24/05/08;17;0;26; 1;2805.0
53029;09/01/10;66;0;25; 1;10890.0
53067;04/05/05;180;0;5; 1;29700.0
53078;13/05/10;156;0;25; 1;25740.0
53127;20/04/08;174;0;21; 1;28710.0
53379;06/10/07;36;0;23; 1;5940.0
53438;11/08/07;115;0;21; 1;18975.0
53685;24/08/07;65;0;39; 1;10725.0
53687;24/08/05;104;0;39; 1;17160.0
53701;17/03/07;163;0;14; 1;26895.0
53708;07/06/08;82;0;1; 1;13530.0
54135;16/10/09;18;0;26; 1;2970.0
54145;08/09/07;88;0;25; 1;14520.0
54359;15/09/10;13;0;36; 1;2145.0
54413;01/01/06;176;0;8; 1;29040.0
54423;11/11/08;50;0;11; 1;8250.0
54517;15/06/09;27;0;15; 1;4455.0
54633;24/02/06;116;0;7; 1;19140.0
54659;19/09/07;165;0;32; 1;27225.0
54693;16/08/08;119;0;28; 1;19635.0
54702;05/09/05;175;0;2; 1;28875.0
54720;04/08/07;127;0;33; 1;20955.0
54752;08/10/05;148;0;4; 1;24420.0
54755;27/12/06;101;0;33; 1;16665.0
54882;30/12/05;62;0;35; 1;10230.0
54894;22/10/06;74;0;24; 1;12210.0
54950;27/03/09;102;0;32; 1;16830.0
54991;30/06/07;32;0;36; 1;5280.0
55081;02/04/06;182;0;30; 1;30030.0
55211;05/06/09;81;0;11; 1;13365.0
55293;19/06/07;118;0;13; 1;19470.0
55477;27/08/06;114;0;20; 1;18810.0
55483;01/01/07;145;0;21; 1;23925.0
10;31/12/05;63;0;28; 2;32130.0
100;29/12/05;121;0;38; 2;61710.0
114;03/05/09;163;0;11; 2;83130.0
168;27/11/08;169;0;39; 2;86190.0
356;12/09/05;149;0;21; 2;75990.0
434;21/01/09;118;0;10; 2;60180.0
660;11/06/07;86;0;3; 2;43860.0
884;18/09/05;196;0;30; 2;99960.0
930;12/06/10;70;0;4; 2;35700.0
940;12/11/08;94;0;2; 2;47940.0
998;01/11/06;12;0;10; 2;6120.0
1130;04/06/09;152;0;31; 2;77520.0
1275;13/11/09;136;0;19; 2;69360.0
1302;23/06/10;93;0;13; 2;47430.0
1540;25/03/05;113;0;9; 2;57630.0
1576;06/05/09;173;0;17; 2;88230.0
1912;28/08/06;52;0;10; 2;26520.0
1918;11/09/07;137;0;19; 2;69870.0
1942;02/09/08;19;0;26; 2;9690.0
2040;16/06/08;152;0;20; 2;77520.0
2120;22/10/06;181;0;26; 2;92310.0
2134;06/06/07;149;0;36; 2;75990.0
2141;27/02/09;75;0;34; 2;38250.0
2202;01/05/08;10;0;34; 2;5100.0
2215;07/05/09;165;0;23; 2;84150.0
2268;03/03/06;15;0;38; 2;7650.0
2297;19/12/05;69;0;9; 2;35190.0
2359;18/06/07;151;0;26; 2;77010.0
2389;27/10/06;146;0;23; 2;74460.0
2744;02/02/05;45;0;16; 2;22950.0
2798;08/12/05;158;0;21; 2;80580.0
2817;06/11/06;71;0;39; 2;36210.0
2847;09/05/05;154;0;11; 2;78540.0
3040;20/10/05;53;0;12; 2;27030.0
3041;28/08/05;144;0;21; 2;73440.0
3046;18/05/09;162;0;5; 2;82620.0
3109;06/05/07;131;0;20; 2;66810.0
3128;07/08/05;196;0;33; 2;99960.0
3130;07/08/07;133;0;33; 2;67830.0
3171;06/11/08;40;0;16; 2;20400.0
3189;08/12/07;137;0;25; 2;69870.0
3251;06/08/10;177;0;39; 2;90270.0
3253;31/05/07;155;0;16; 2;79050.0
3298;15/09/09;194;0;14; 2;98940.0
3454;01/09/05;104;0;39; 2;53040.0
3462;25/06/06;93;0;25; 2;47430.0
3471;04/07/08;35;0;10; 2;17850.0
3497;22/04/10;44;0;2; 2;22440.0
3499;25/06/08;162;0;22; 2;82620.0
3552;18/04/10;11;0;28; 2;5610.0
3625;18/06/10;129;0;11; 2;65790.0
3764;11/10/07;177;0;24; 2;90270.0
3942;04/12/06;53;0;13; 2;27030.0
3948;29/09/08;175;0;31; 2;89250.0
3951;26/10/10;191;0;39; 2;97410.0
3964;15/09/10;183;0;16; 2;93330.0
4096;07/12/08;177;0;29; 2;90270.0
4123;20/02/08;152;0;15; 2;77520.0
4135;25/04/06;128;0;4; 2;65280.0
4149;22/05/10;53;0;27; 2;27030.0
4173;20/06/08;142;0;15; 2;72420.0
4305;23/10/07;181;0;2; 2;92310.0
4360;06/09/06;132;0;10; 2;67320.0
4398;19/08/07;189;0;20; 2;96390.0
4609;10/11/05;106;0;5; 2;54060.0
4768;15/03/06;193;0;13; 2;98430.0
4782;08/06/06;149;0;25; 2;75990.0
4850;02/01/10;127;0;35; 2;64770.0
5049;28/01/09;44;0;34; 2;22440.0
5091;27/11/07;82;0;30; 2;41820.0
5098;27/11/08;45;0;30; 2;22950.0
5106;01/09/10;43;0;40; 2;21930.0
5158;06/04/10;69;0;24; 2;35190.0
5176;12/12/08;174;0;11; 2;88740.0
5268;12/07/09;105;0;21; 2;53550.0
5325;17/10/08;23;0;18; 2;11730.0
5374;05/08/09;154;0;8; 2;78540.0
5567;05/07/08;179;0;6; 2;91290.0
5661;17/12/06;16;0;24; 2;8160.0
5778;15/02/06;13;0;13; 2;6630.0
5889;08/04/10;177;0;14; 2;90270.0
5928;26/07/06;94;0;31; 2;47940.0
6059;07/02/10;133;0;39; 2;67830.0
6185;27/01/10;66;0;10; 2;33660.0
6191;22/03/05;104;0;31; 2;53040.0
6456;05/03/09;30;0;39; 2;15300.0
6509;15/08/10;40;0;30; 2;20400.0
6564;06/12/06;142;0;39; 2;72420.0
6777;29/01/06;120;0;18; 2;61200.0
6882;07/12/05;40;0;19; 2;20400.0
6916;17/06/08;49;0;29; 2;24990.0
6924;14/09/05;130;0;8; 2;66300.0
7000;13/07/06;76;0;40; 2;38760.0
7008;17/08/10;142;0;3; 2;72420.0
7203;26/04/07;42;0;6; 2;21420.0
7256;03/08/10;121;0;22; 2;61710.0
7336;10/04/10;144;0;7; 2;73440.0
7346;18/08/06;99;0;15; 2;50490.0
7435;19/10/05;85;0;14; 2;43350.0
7491;31/05/05;84;0;17; 2;42840.0
7505;05/07/06;152;0;37; 2;77520.0
7624;23/09/10;95;0;26; 2;48450.0
7693;17/03/05;113;0;30; 2;57630.0
7734;07/09/07;188;0;28; 2;95880.0
7846;27/10/09;70;0;12; 2;35700.0
7917;14/04/06;160;0;28; 2;81600.0
7954;14/06/05;120;0;29; 2;61200.0
8031;17/05/07;122;0;22; 2;62220.0
8217;25/08/05;74;0;2; 2;37740.0
8218;27/12/09;24;0;29; 2;12240.0
8251;03/02/05;161;0;29; 2;82110.0
8429;21/10/10;67;0;16; 2;34170.0
8448;02/06/09;91;0;18; 2;46410.0
8657;05/02/07;127;0;29; 2;64770.0
8717;26/09/07;63;0;37; 2;32130.0
8731;18/10/05;64;0;39; 2;32640.0
8740;04/06/05;102;0;40; 2;52020.0
8803;14/04/10;21;0;16; 2;10710.0
8816;19/12/06;174;0;10; 2;88740.0
8906;20/03/08;154;0;20; 2;78540.0
8963;02/04/05;93;0;25; 2;47430.0
9065;18/08/07;172;0;35; 2;87720.0
9082;20/05/07;107;0;19; 2;54570.0
9120;29/01/10;14;0;32; 2;7140.0
9167;01/08/08;33;0;2; 2;16830.0
9238;18/06/06;176;0;11; 2;89760.0
9239;11/02/08;121;0;14; 2;61710.0
9317;10/03/08;22;0;36; 2;11220.0
9322;13/10/09;117;0;15; 2;59670.0
9339;18/07/05;125;0;33; 2;63750.0
9438;11/04/08;111;0;31; 2;56610.0
9582;17/03/10;152;0;35; 2;77520.0
9628;19/05/05;81;0;31; 2;41310.0
9631;09/10/05;137;0;28; 2;69870.0
9642;04/01/05;188;0;27; 2;95880.0
9652;17/06/06;87;0;4; 2;44370.0
9788;29/07/10;117;0;13; 2;59670.0
9858;22/09/08;131;0;33; 2;66810.0
9903;03/06/08;72;0;40; 2;36720.0
9953;11/08/07;98;0;12; 2;49980.0
9981;05/07/10;151;0;36; 2;77010.0
9985;06/03/10;21;0;14; 2;10710.0
10036;07/04/06;113;0;30; 2;57630.0
10232;31/10/06;173;0;32; 2;88230.0
10251;08/09/08;156;0;2; 2;79560.0
10284;02/06/08;191;0;7; 2;97410.0
10311;18/08/05;127;0;15; 2;64770.0
10406;22/08/09;152;0;23; 2;77520.0
10444;30/10/07;187;0;5; 2;95370.0
10520;11/04/08;17;0;22; 2;8670.0
10521;17/05/10;115;0;5; 2;58650.0
10633;13/01/05;195;0;25; 2;99450.0
10664;02/12/06;89;0;3; 2;45390.0
10761;02/06/08;166;0;10; 2;84660.0
10820;06/07/10;196;0;7; 2;99960.0
10846;29/05/09;20;0;19; 2;10200.0
10887;30/06/09;52;0;15; 2;26520.0
10940;17/06/08;75;0;7; 2;38250.0
11046;20/07/06;192;0;31; 2;97920.0
11047;13/12/06;183;0;27; 2;93330.0
11095;14/09/09;118;0;5; 2;60180.0
11182;16/10/10;175;0;20; 2;89250.0
11322;31/01/07;76;0;38; 2;38760.0
11323;11/01/08;120;0;27; 2;61200.0
11373;03/07/08;68;0;31; 2;34680.0
11449;11/02/06;147;0;33; 2;74970.0
11462;29/12/09;186;0;33; 2;94860.0
11505;18/09/05;83;0;1; 2;42330.0
11516;14/06/05;52;0;12; 2;26520.0
11534;18/03/07;109;0;15; 2;55590.0
11704;20/07/05;110;0;9; 2;56100.0
11727;20/09/05;56;0;29; 2;28560.0
11883;20/09/06;173;0;35; 2;88230.0
12020;18/08/09;47;0;23; 2;23970.0
12150;18/11/08;52;0;2; 2;26520.0
12247;10/02/09;108;0;33; 2;55080.0
12249;03/07/05;98;0;13; 2;49980.0
12412;01/04/08;158;0;5; 2;80580.0
12422;16/12/08;63;0;40; 2;32130.0
12582;20/11/07;135;0;36; 2;68850.0
12595;02/12/05;140;0;25; 2;71400.0
12635;04/09/06;165;0;16; 2;84150.0
12755;03/04/06;196;0;7; 2;99960.0
12767;25/02/09;163;0;38; 2;83130.0
12809;15/07/08;89;0;23; 2;45390.0
12829;11/09/06;88;0;34; 2;44880.0
12847;25/08/09;89;0;29; 2;45390.0
13061;15/02/09;63;0;8; 2;32130.0
13101;19/05/06;36;0;36; 2;18360.0
13132;29/01/05;26;0;35; 2;13260.0
13160;22/12/07;175;0;23; 2;89250.0
13261;18/07/08;168;0;36; 2;85680.0
13326;02/04/07;64;0;23; 2;32640.0
13399;01/03/06;146;0;21; 2;74460.0
13471;04/11/09;188;0;23; 2;95880.0
13513;01/04/07;116;0;28; 2;59160.0
13567;17/02/08;73;0;35; 2;37230.0
13611;02/08/09;14;0;38; 2;7140.0
13716;09/09/05;181;0;27; 2;92310.0
13748;17/05/09;24;0;4; 2;12240.0
13785;20/09/09;19;0;17; 2;9690.0
13801;21/08/05;53;0;15; 2;27030.0
13826;14/02/07;31;0;24; 2;15810.0
13879;20/08/06;136;0;21; 2;69360.0
14223;31/03/09;26;0;5; 2;13260.0
14309;08/12/09;163;0;12; 2;83130.0
14344;18/08/08;21;0;28; 2;10710.0
14351;21/03/06;179;0;16; 2;91290.0
14399;02/07/06;90;0;2; 2;45900.0
14439;09/05/05;120;0;2; 2;61200.0
14460;03/07/05;138;0;22; 2;70380.0
14472;25/08/07;131;0;14; 2;66810.0
14502;03/04/08;125;0;17; 2;63750.0
14546;31/03/09;111;0;33; 2;56610.0
14576;17/03/06;61;0;10; 2;31110.0
14582;02/07/08;124;0;21; 2;63240.0
14622;09/06/09;105;0;31; 2;53550.0
14634;21/06/09;56;0;30; 2;28560.0
14663;10/08/07;110;0;39; 2;56100.0
14790;19/11/09;12;0;39; 2;6120.0
14826;31/07/10;132;0;40; 2;67320.0
14925;25/04/05;162;0;11; 2;82620.0
14972;01/08/07;175;0;12; 2;89250.0
15031;01/06/05;176;0;23; 2;89760.0
15051;26/03/10;136;0;8; 2;69360.0
15060;06/08/07;102;0;35; 2;52020.0
15066;27/04/07;136;0;35; 2;69360.0
15073;24/08/05;112;0;36; 2;57120.0
15168;09/04/09;44;0;16; 2;22440.0
15179;13/09/07;119;0;19; 2;60690.0
15256;18/06/05;159;0;34; 2;81090.0
15279;17/05/07;113;0;16; 2;57630.0
15280;17/05/06;97;0;16; 2;49470.0
15305;28/09/10;90;0;33; 2;45900.0
15309;11/03/05;125;0;13; 2;63750.0
15382;16/06/09;164;0;18; 2;83640.0
15409;30/12/09;170;0;6; 2;86700.0
15491;29/06/06;14;0;33; 2;7140.0
15593;07/10/08;110;0;8; 2;56100.0
15613;10/08/10;58;0;14; 2;29580.0
15701;07/05/07;55;0;36; 2;28050.0
15712;14/01/08;114;0;35; 2;58140.0
15716;22/11/09;55;0;32; 2;28050.0
15785;05/02/05;55;0;13; 2;28050.0
15850;24/09/10;174;0;28; 2;88740.0
15884;05/06/06;165;0;13; 2;84150.0
16184;14/02/10;59;0;31; 2;30090.0
16409;23/02/09;174;0;10; 2;88740.0
16448;28/09/10;116;0;21; 2;59160.0
16527;23/08/07;22;0;29; 2;11220.0
16579;25/10/08;13;0;30; 2;6630.0
16621;20/01/09;94;0;18; 2;47940.0
16763;29/11/05;112;0;20; 2;57120.0
16838;16/04/06;168;0;35; 2;85680.0
16910;15/02/06;63;0;21; 2;32130.0
16929;26/04/05;82;0;13; 2;41820.0
17024;24/10/05;60;0;22; 2;30600.0
17026;08/10/08;28;0;8; 2;14280.0
17102;21/05/09;171;0;22; 2;87210.0
17118;05/06/08;99;0;23; 2;50490.0
17220;18/03/10;15;0;37; 2;7650.0
17250;20/12/09;125;0;32; 2;63750.0
17330;16/04/10;137;0;29; 2;69870.0
17420;10/09/05;81;0;22; 2;41310.0
17501;13/04/06;192;0;35; 2;97920.0
17557;06/03/10;55;0;20; 2;28050.0
17619;16/08/09;37;0;6; 2;18870.0
17890;02/10/09;181;0;6; 2;92310.0
17926;25/09/08;179;0;36; 2;91290.0
17988;07/03/08;20;0;12; 2;10200.0
18105;13/03/09;56;0;5; 2;28560.0
18143;07/10/08;43;0;33; 2;21930.0
18226;07/03/07;147;0;25; 2;74970.0
18369;26/08/06;114;0;18; 2;58140.0
18453;13/03/08;130;0;13; 2;66300.0
18695;03/11/06;49;0;35; 2;24990.0
18715;14/03/10;21;0;30; 2;10710.0
18786;29/08/07;14;0;2; 2;7140.0
18867;16/08/07;65;0;13; 2;33150.0
18875;19/11/05;98;0;23; 2;49980.0
18974;16/08/07;139;0;7; 2;70890.0
18996;05/08/06;56;0;11; 2;28560.0
19157;08/02/09;127;0;10; 2;64770.0
19162;26/12/07;30;0;21; 2;15300.0
19168;07/07/08;18;0;16; 2;9180.0
19323;29/08/08;172;0;7; 2;87720.0
19343;06/09/07;186;0;22; 2;94860.0
19446;23/03/10;20;0;31; 2;10200.0
19531;07/10/05;120;0;39; 2;61200.0
19574;03/08/05;115;0;27; 2;58650.0
19664;15/12/05;107;0;34; 2;54570.0
19685;09/07/10;99;0;21; 2;50490.0
19686;07/10/10;123;0;29; 2;62730.0
19731;31/01/05;157;0;7; 2;80070.0
19758;15/11/05;156;0;38; 2;79560.0
19945;21/06/09;30;0;37; 2;15300.0
20026;31/08/05;61;0;39; 2;31110.0
20044;22/11/05;106;0;4; 2;54060.0
20160;09/01/07;188;0;2; 2;95880.0
20164;07/04/06;108;0;38; 2;55080.0
20168;28/10/10;196;0;38; 2;99960.0
20176;20/07/09;43;0;15; 2;21930.0
20317;12/12/06;92;0;13; 2;46920.0
20356;23/10/07;70;0;9; 2;35700.0
20405;06/03/07;45;0;39; 2;22950.0
20456;23/03/10;132;0;2; 2;67320.0
20501;07/03/08;117;0;31; 2;59670.0
20614;04/10/09;162;0;20; 2;82620.0
20627;23/05/06;76;0;11; 2;38760.0
20682;08/07/07;169;0;38; 2;86190.0
20727;06/12/08;124;0;23; 2;63240.0
20834;29/06/06;195;0;34; 2;99450.0
21000;26/01/08;25;0;3; 2;12750.0
21194;18/09/06;79;0;17; 2;40290.0
21217;12/11/09;66;0;22; 2;33660.0
21249;18/07/10;25;0;7; 2;12750.0
21300;19/06/09;163;0;25; 2;83130.0
21356;21/06/10;53;0;29; 2;27030.0
21357;19/05/09;123;0;15; 2;62730.0
21483;06/09/05;128;0;11; 2;65280.0
21632;07/09/09;35;0;10; 2;17850.0
21660;03/01/07;26;0;23; 2;13260.0
21675;05/06/08;19;0;6; 2;9690.0
21744;19/08/08;109;0;19; 2;55590.0
21753;12/01/06;63;0;18; 2;32130.0
21859;10/05/09;25;0;31; 2;12750.0
21901;16/06/05;173;0;20; 2;88230.0
21967;26/10/06;24;0;23; 2;12240.0
22033;19/10/06;41;0;20; 2;20910.0
22094;13/05/08;177;0;21; 2;90270.0
22153;16/09/10;27;0;30; 2;13770.0
22198;10/08/05;129;0;28; 2;65790.0
22258;05/06/10;196;0;10; 2;99960.0
22302;26/03/07;72;0;30; 2;36720.0
22306;22/02/08;154;0;30; 2;78540.0
22375;25/08/06;165;0;25; 2;84150.0
22376;04/01/06;157;0;16; 2;80070.0
22377;03/02/05;177;0;25; 2;90270.0
22405;07/12/09;143;0;26; 2;72930.0
22416;01/10/06;113;0;8; 2;57630.0
22472;26/10/06;31;0;25; 2;15810.0
22494;20/01/06;111;0;33; 2;56610.0
22499;24/08/07;70;0;12; 2;35700.0
22521;26/07/10;31;0;27; 2;15810.0
22547;11/07/05;30;0;13; 2;15300.0
22748;22/02/06;146;0;5; 2;74460.0
22814;14/03/08;47;0;24; 2;23970.0
22829;31/08/08;185;0;33; 2;94350.0
22837;17/06/08;54;0;31; 2;27540.0
22857;04/07/05;16;0;23; 2;8160.0
22873;13/05/10;189;0;40; 2;96390.0
22893;28/04/10;66;0;19; 2;33660.0
22937;04/12/09;171;0;29; 2;87210.0
22997;01/05/07;59;0;32; 2;30090.0
23037;16/11/08;96;0;11; 2;48960.0
23077;16/12/06;148;0;24; 2;75480.0
23085;27/03/09;114;0;33; 2;58140.0
23197;06/06/08;161;0;13; 2;82110.0
23290;26/01/09;82;0;20; 2;41820.0
23394;28/12/05;129;0;20; 2;65790.0
23430;15/03/09;110;0;35; 2;56100.0
23501;28/06/07;60;0;38; 2;30600.0
23539;14/02/05;104;0;37; 2;53040.0
23550;27/09/06;141;0;26; 2;71910.0
23587;21/07/07;138;0;30; 2;70380.0
23619;02/01/07;64;0;2; 2;32640.0
23632;02/12/09;63;0;38; 2;32130.0
23725;25/11/08;115;0;33; 2;58650.0
23849;03/07/05;21;0;1; 2;10710.0
23906;17/10/05;151;0;10; 2;77010.0
23910;17/10/08;105;0;10; 2;53550.0
24095;03/05/10;169;0;9; 2;86190.0
24152;17/09/07;83;0;36; 2;42330.0
24170;11/09/09;135;0;5; 2;68850.0
24177;08/11/09;60;0;31; 2;30600.0
24291;03/11/08;64;0;16; 2;32640.0
24366;25/03/07;63;0;19; 2;32130.0
24377;11/05/06;20;0;14; 2;10200.0
24433;29/11/08;90;0;21; 2;45900.0
24445;10/04/10;135;0;30; 2;68850.0
24464;17/01/07;48;0;24; 2;24480.0
24606;15/08/10;130;0;38; 2;66300.0
24649;02/05/06;10;0;6; 2;5100.0
24656;08/07/07;87;0;27; 2;44370.0
24663;14/02/06;100;0;38; 2;51000.0
24801;23/05/10;162;0;39; 2;82620.0
24866;30/07/10;199;0;28; 2;101490.0
24933;15/08/07;90;0;27; 2;45900.0
24960;18/01/09;101;0;22; 2;51510.0
24977;03/09/05;190;0;12; 2;96900.0
25045;23/11/09;84;0;27; 2;42840.0
25054;28/11/06;43;0;39; 2;21930.0
25265;15/04/05;26;0;19; 2;13260.0
25302;28/04/06;70;0;33; 2;35700.0
25344;17/02/10;198;0;1; 2;100980.0
25359;06/06/06;60;0;21; 2;30600.0
25425;10/08/09;94;0;16; 2;47940.0
25429;22/07/05;170;0;8; 2;86700.0
25442;19/03/10;190;0;32; 2;96900.0
25447;26/08/10;61;0;22; 2;31110.0
25535;10/09/10;82;0;29; 2;41820.0
25554;21/08/08;194;0;32; 2;98940.0
25625;14/07/06;84;0;15; 2;42840.0
25662;07/09/09;149;0;30; 2;75990.0
25754;06/08/09;80;0;38; 2;40800.0
25897;15/01/08;121;0;3; 2;61710.0
26017;30/11/05;108;0;11; 2;55080.0
26021;30/11/09;77;0;11; 2;39270.0
26334;03/11/08;176;0;5; 2;89760.0
26546;08/01/09;30;0;11; 2;15300.0
26690;18/10/07;51;0;38; 2;26010.0
26714;21/03/08;153;0;18; 2;78030.0
26809;05/08/06;116;0;24; 2;59160.0
27050;15/06/09;100;0;27; 2;51000.0
27059;09/02/10;143;0;14; 2;72930.0
27074;26/03/06;13;0;2; 2;6630.0
27238;28/11/09;77;0;20; 2;39270.0
27308;13/03/08;52;0;21; 2;26520.0
27315;16/03/08;49;0;9; 2;24990.0
27396;26/08/08;196;0;11; 2;99960.0
27426;23/02/07;44;0;34; 2;22440.0
27443;25/01/07;13;0;7; 2;6630.0
27525;08/09/09;19;0;32; 2;9690.0
27614;05/01/09;154;0;40; 2;78540.0
27702;20/03/05;191;0;38; 2;97410.0
27720;10/04/07;95;0;29; 2;48450.0
27731;29/10/05;66;0;28; 2;33660.0
27764;05/02/10;124;0;8; 2;63240.0
27768;01/09/10;178;0;15; 2;90780.0
27867;21/09/05;86;0;3; 2;43860.0
27873;16/02/07;172;0;7; 2;87720.0
27887;14/09/05;198;0;33; 2;100980.0
28011;14/06/05;73;0;33; 2;37230.0
28021;20/09/07;43;0;16; 2;21930.0
28052;17/06/06;179;0;5; 2;91290.0
28296;09/07/10;65;0;30; 2;33150.0
28342;30/04/07;21;0;30; 2;10710.0
28457;14/09/08;52;0;32; 2;26520.0
28542;08/08/08;74;0;27; 2;37740.0
28584;03/04/05;158;0;24; 2;80580.0
28615;19/05/07;170;0;18; 2;86700.0
28755;23/07/10;168;0;21; 2;85680.0
29106;17/08/10;84;0;35; 2;42840.0
29202;09/12/05;182;0;38; 2;92820.0
29281;14/01/06;199;0;13; 2;101490.0
29282;14/01/09;20;0;13; 2;10200.0
29349;18/01/08;64;0;3; 2;32640.0
29437;15/06/08;67;0;30; 2;34170.0
29479;26/08/10;97;0;21; 2;49470.0
29514;07/10/08;180;0;21; 2;91800.0
29515;04/03/09;158;0;30; 2;80580.0
29584;12/03/10;181;0;15; 2;92310.0
29617;28/05/09;136;0;14; 2;69360.0
29635;11/03/05;150;0;15; 2;76500.0
29772;22/12/05;169;0;37; 2;86190.0
29786;31/08/06;11;0;38; 2;5610.0
29834;27/09/07;90;0;2; 2;45900.0
29890;01/12/05;139;0;7; 2;70890.0
29896;19/05/07;50;0;36; 2;25500.0
29987;10/03/10;124;0;36; 2;63240.0
30252;03/12/09;49;0;12; 2;24990.0
30296;15/02/09;186;0;15; 2;94860.0
